20230315T,8.785500000,8.959900000,7.513500000,7.861100000,14033.450000000
20230316T,7.861100000,8.887600000,7.758500000,8.620100000,18148.950000000
20230317T,8.620100000,9.454300000,8.521700000,9.449300000,14712.560000000
20230318T,9.449300000,9.745400000,8.859200000,8.880700000,13642.460000000
20230319T,8.880700000,9.232100000,8.801600000,9.044800000,7054.260000000
20230320T,9.044800000,9.286300000,8.400000000,8.503500000,12357.090000000
20230321T,8.503500000,9.010500000,8.302400000,8.817700000,5623.580000000
20230322T,8.817700000,8.885600000,8.223000000,8.456700000,7563.920000000
20230323T,8.456700000,8.819400000,8.303800000,8.542700000,10605.000000000
20230324T,8.542700000,8.613500000,7.900000000,8.091700000,10637.500000000
20230325T,8.091700000,8.190200000,7.900000000,7.968400000,5074.230000000
20230326T,7.968400000,8.329600000,7.925600000,8.276400000,4436.980000000
20230327T,8.276400000,8.280500000,7.600000000,7.805900000,9733.480000000
20230328T,7.805900000,8.182300000,7.633200000,8.100600000,7118.460000000
20230329T,8.100600000,8.666700000,8.060000000,8.535300000,5860.430000000
20230330T,8.535300000,8.637600000,8.052800000,8.216200000,6629.590000000
20230331T,8.216200000,8.876300000,8.095900000,8.733500000,5093.310000000
20230401T,8.733500000,9.039500000,8.570500000,8.730700000,4500.970000000
20230402T,8.730700000,8.908900000,8.161800000,8.302100000,6665.970000000
20230403T,8.302100000,8.458200000,8.100000000,8.250000000,5185.720000000
20230404T,8.250000000,8.738400000,8.160900000,8.460700000,5112.640000000
20230405T,8.460700000,8.752000000,8.224700000,8.583300000,9297.170000000
20230406T,8.583300000,8.583300000,8.250000000,8.407300000,5829.830000000
20230407T,8.407300000,8.628700000,8.245400000,8.442600000,4834.450000000
20230408T,8.442600000,8.699000000,8.255100000,8.291100000,10843.490000000
20230409T,8.291100000,8.487800000,8.200000000,8.412800000,2454.460000000
20230410T,8.412800000,8.898600000,8.341100000,8.822800000,6370.240000000
20230411T,8.822800000,8.985100000,8.634800000,8.707200000,7302.930000000
20230412T,8.707200000,8.747000000,8.265400000,8.561200000,7924.600000000
20230413T,8.561200000,8.990800000,8.443300000,8.990800000,5395.270000000
20230414T,8.990800000,9.241600000,8.811800000,9.136100000,16547.660000000
20230415T,9.136100000,9.304000000,8.955500000,9.214900000,10333.090000000
20230416T,9.214900000,9.499800000,9.083700000,9.403700000,4860.620000000
20230417T,9.403700000,9.423700000,8.927600000,9.073600000,11294.340000000
20230418T,9.073600000,9.390000000,8.955700000,9.217600000,11146.930000000
20230419T,9.217600000,9.217600000,8.085800000,8.240600000,21222.550000000
20230420T,8.240600000,8.303800000,7.815500000,7.890500000,10407.080000000
20230421T,7.890500000,7.999500000,7.530800000,7.649900000,4627.630000000
20230422T,7.649900000,7.876000000,7.583700000,7.869900000,2014.180000000
20230423T,7.869900000,7.887600000,7.550000000,7.779400000,1402.120000000
20230424T,7.779400000,7.897900000,7.556700000,7.721500000,3693.590000000
20230425T,7.721500000,7.868200000,7.428500000,7.829900000,5120.610000000
20230426T,7.829900000,8.072600000,7.300000000,7.620400000,6771.090000000
20230427T,7.620400000,7.921900000,7.598200000,7.815300000,4372.880000000
20230428T,7.815300000,7.824600000,7.600000000,7.778900000,2150.230000000
20230429T,7.778900000,7.871600000,7.689500000,7.788200000,1188.790000000
20230430T,7.788200000,7.804500000,7.543700000,7.574700000,1852.690000000
20230501T,7.574700000,7.754000000,7.365000000,7.482300000,10140.030000000
20230502T,7.482300000,7.679600000,7.397500000,7.634800000,2904.620000000
20230503T,7.634800000,7.895200000,7.420000000,7.835100000,4978.830000000
20230504T,7.835100000,7.929900000,7.675600000,7.759900000,5460.580000000
20230505T,7.759900000,8.010600000,7.630000000,7.967300000,3698.460000000
20230506T,7.967300000,8.000400000,7.248000000,7.356300000,5722.760000000
20230507T,7.356300000,7.436400000,7.240000000,7.240600000,5268.440000000
20230508T,7.240600000,7.269600000,6.323700000,6.565300000,12326.380000000
20230509T,6.565300000,6.635900000,6.439200000,6.594100000,4023.600000000
20230510T,6.594100000,7.070200000,6.562500000,7.017700000,7598.750000000
20230511T,7.017700000,7.017700000,6.364900000,6.454200000,3202.890000000
20230512T,6.454200000,6.666500000,6.196400000,6.666500000,4157.110000000
20230513T,6.666500000,6.666500000,6.396000000,6.457300000,1529.280000000
20230514T,6.457300000,6.706600000,6.350200000,6.649900000,3403.960000000
20230515T,6.649900000,6.814400000,6.521300000,6.676500000,1240.640000000
20230516T,6.676500000,6.737800000,6.565900000,6.659500000,983.970000000
20230517T,6.659500000,6.998900000,6.546200000,6.933000000,2630.900000000
20230518T,6.933000000,6.934300000,6.607900000,6.850100000,7251.020000000
20230519T,6.850100000,6.908600000,6.736100000,6.824900000,2398.510000000
20230520T,6.824900000,6.884400000,6.726600000,6.804300000,1835.480000000
20230521T,6.804300000,6.824000000,6.567200000,6.640200000,1047.400000000
20230522T,6.640200000,6.773400000,6.530800000,6.748100000,1358.670000000
20230523T,6.748100000,6.892500000,6.703700000,6.736500000,4289.940000000
20230524T,6.736500000,6.765200000,6.400500000,6.539700000,6870.360000000
20230525T,6.539700000,6.560600000,6.370000000,6.532500000,7003.660000000
20230526T,6.532500000,6.724300000,6.466700000,6.673100000,11306.520000000
20230527T,6.673100000,6.834400000,6.659600000,6.834400000,3384.430000000
20230528T,6.834400000,7.092900000,6.755500000,6.991100000,1184.690000000
20230529T,6.991100000,7.054400000,6.736400000,6.787100000,2105.630000000
20230530T,6.787100000,7.042800000,6.728600000,6.906700000,7700.940000000
