timestamp,open,high,low,close,volume
20230611T000000,2.2711,2.2857,2.1587,2.1588,196.78
20230612T000000,2.1588,2.2565,2.1183,2.221,788.93
20230613T000000,2.221,2.4044,2.1891,2.3338,379.22
20230614T000000,2.3338,2.3723,2.2042,2.2696,434.74
20230615T000000,2.2696,2.2895,2.1992,2.2588,701.55
20230616T000000,2.2588,2.3207,2.2219,2.2959,191.09
20230617T000000,2.2959,2.3629,2.2774,2.2838,765.54
20230618T000000,2.2838,2.3386,2.253,2.2804,210.96
20230619T000000,2.2804,2.3413,2.2328,2.2972,171.95
20230620T000000,2.2972,2.3701,2.2491,2.3481,146.98
20230621T000000,2.3481,2.3941,2.3143,2.3347,561.08
20230622T000000,2.3347,2.4147,2.2185,2.2185,270.29
20230623T000000,2.2185,2.3259,2.212,2.2867,502.95
20230624T000000,2.2867,2.3773,2.2617,2.2863,238.13
20230625T000000,2.2863,2.379,2.2735,2.3095,481.62
20230626T000000,2.3095,2.4799,2.2583,2.338,805.47
20230627T000000,2.338,2.3952,2.2972,2.3292,257.07
20230628T000000,2.3292,2.3879,2.2582,2.2991,362.49
20230629T000000,2.2991,2.3481,2.2659,2.2945,252.39
20230630T000000,2.2945,2.3983,2.2297,2.3155,703.15
20230701T000000,2.3155,2.3826,2.3139,2.363,338.93
20230702T000000,2.363,2.3681,2.3233,2.3681,236.98
20230703T000000,2.3681,2.4214,2.3445,2.3827,257.09
20230704T000000,2.3827,2.4118,2.3682,2.3891,209.69
20230705T000000,2.3891,2.4267,2.3304,2.367,266.66
20230706T000000,2.367,2.4291,2.3211,2.3392,502.92
20230707T000000,2.3392,2.5004,2.2981,2.4582,461.51
20230708T000000,2.4582,2.5286,2.4015,2.4276,302.52
20230709T000000,2.4276,2.4835,2.4048,2.4566,368.07
20230710T000000,2.4566,2.47,2.3668,2.4252,178.26
20230711T000000,2.4252,2.4435,2.3715,2.403,116.13
20230712T000000,2.403,2.4585,2.381,2.4057,162.73
20230713T000000,2.4057,2.4754,2.3806,2.453,414.85
20230714T000000,2.453,2.4669,2.364,2.4143,475.98
20230715T000000,2.4143,2.45,2.3806,2.4317,1122.2
20230716T000000,2.4317,2.4505,2.3692,2.4059,259.68
20230717T000000,2.4059,2.4461,2.3668,2.4171,551.76
20230718T000000,2.4171,2.4745,2.3561,2.3812,664.98
20230719T000000,2.3812,2.4481,2.3586,2.3849,109.19
20230720T000000,2.3849,2.4499,2.3711,2.4119,92.44
20230721T000000,2.4119,2.44,2.3759,2.4399,225.86
20230722T000000,2.4399,2.5199,2.4083,2.4465,404.92
20230723T000000,2.4465,2.5669,2.4334,2.4621,755.75
20230724T000000,2.4621,2.6341,2.4605,2.5458,1831.04
20230725T000000,2.5458,2.6373,2.5102,2.5543,846.46
20230726T000000,2.5543,2.6101,2.486,2.5428,1010.36
20230727T000000,2.5428,2.9104,2.5163,2.7268,4133.55
20230728T000000,2.7268,2.7923,2.6031,2.6167,2155.95
20230729T000000,2.6167,2.7198,2.5589,2.5999,854.52
20230730T000000,2.5999,2.9088,2.5936,2.7374,3507.1
20230731T000000,2.7374,2.8,2.6824,2.7337,1067.28
20230801T000000,2.7337,2.7485,2.6501,2.687,287.07
20230802T000000,2.687,3.0,2.6378,2.7466,2909.93
20230803T000000,2.7466,2.9069,2.71,2.7379,730.35
20230804T000000,2.7379,2.8372,2.7078,2.7162,221.28
20230805T000000,2.7162,2.7675,2.6006,2.6375,1204.69
20230806T000000,2.6375,2.8612,2.6189,2.7358,1166.65
20230807T000000,2.7358,3.2,2.5751,2.7555,1990.99
20230808T000000,2.7555,2.8093,2.719,2.7475,139.31
20230809T000000,2.7475,2.75,2.7243,2.75,172.98
20230810T000000,2.75,2.986,2.6439,2.7607,1111.38
20230811T000000,2.7607,2.9414,2.7316,2.7966,46.31
20230812T000000,2.7966,2.8899,2.7568,2.7882,165.18
20230813T000000,2.7882,2.7882,2.7317,2.7317,393.27
20230814T000000,2.7317,3.15,2.7108,2.7108,1752.51
20230815T000000,2.7108,2.7392,2.5887,2.6035,691.95
20230816T000000,2.6035,2.6035,2.495,2.495,26.92
20230817T000000,2.495,2.6457,2.3776,2.4288,1190.64
20230818T000000,2.4288,2.5353,2.4181,2.5046,502.53
20230819T000000,2.5046,2.9999,2.5039,2.7166,2423.51
20230820T000000,2.7166,2.8277,2.6507,2.6837,260.28
20230821T000000,2.6837,2.7199,2.5805,2.6099,180.67
20230822T000000,2.6099,2.6099,2.3713,2.4992,261.9
20230823T000000,2.4992,2.5901,2.4992,2.5407,529.84
20230824T000000,2.5407,2.5968,2.5289,2.5561,76.56
20230825T000000,2.5561,2.6063,2.525,2.5607,81.8
20230826T000000,2.5607,2.5926,2.5179,2.5355,132.86
