20230315T,0.343500000,0.346600000,0.316000000,0.324100000,19127418.210000001
20230316T,0.324100000,0.329000000,0.317100000,0.324800000,12222459.820000000
20230317T,0.324800000,0.350000000,0.321300000,0.349500000,11329159.619999999
20230318T,0.349500000,0.357400000,0.335100000,0.337100000,8786791.960000001
20230319T,0.337100000,0.352500000,0.337100000,0.344800000,6334374.090000000
20230320T,0.344800000,0.346100000,0.330500000,0.332100000,10089648.560000001
20230321T,0.332100000,0.386700000,0.329300000,0.369500000,18366396.460000001
20230322T,0.369500000,0.386800000,0.349000000,0.359700000,24422088.379999999
20230323T,0.359700000,0.385100000,0.353600000,0.371700000,12771277.140000001
20230324T,0.371700000,0.372600000,0.355300000,0.359600000,9470319.160000000
20230325T,0.359600000,0.362800000,0.348600000,0.351400000,4799088.430000000
20230326T,0.351400000,0.361300000,0.348900000,0.355700000,4399042.320000000
20230327T,0.355700000,0.357100000,0.336600000,0.345600000,8619491.380000001
20230328T,0.345600000,0.370100000,0.342800000,0.368000000,8919790.199999999
20230329T,0.368000000,0.389900000,0.366700000,0.381100000,11583414.560000001
20230330T,0.381100000,0.387500000,0.369800000,0.376100000,10509779.270000000
20230331T,0.376100000,0.409100000,0.374400000,0.398800000,14904244.039999999
20230401T,0.398800000,0.403000000,0.388200000,0.392000000,10979325.500000000
20230402T,0.392000000,0.392700000,0.375600000,0.381500000,8569074.529999999
20230403T,0.381500000,0.404700000,0.370700000,0.386900000,20289731.820000000
20230404T,0.386900000,0.400000000,0.384400000,0.389500000,10930959.930000000
20230405T,0.389500000,0.400100000,0.386800000,0.392400000,9614673.369999999
20230406T,0.392400000,0.392400000,0.376500000,0.382900000,6176929.700000000
20230407T,0.382900000,0.384900000,0.375800000,0.383500000,5450409.380000000
20230408T,0.383500000,0.390300000,0.380500000,0.385500000,4789686.630000000
20230409T,0.385500000,0.393100000,0.384300000,0.389600000,5265846.870000000
20230410T,0.389600000,0.397800000,0.384800000,0.397300000,5730793.210000000
20230411T,0.397300000,0.413100000,0.396000000,0.401300000,12570176.410000000
20230412T,0.401300000,0.406800000,0.388700000,0.404600000,13632835.630000001
20230413T,0.404600000,0.428900000,0.399300000,0.425100000,19669594.800000001
20230414T,0.425100000,0.444000000,0.423000000,0.438000000,24456507.129999999
20230415T,0.438000000,0.461900000,0.431200000,0.452300000,19252261.340000000
20230416T,0.452300000,0.457700000,0.442300000,0.451200000,9765169.750000000
20230417T,0.451200000,0.451200000,0.431200000,0.434000000,13197013.760000000
20230418T,0.434000000,0.447800000,0.427500000,0.443400000,9768335.890000001
20230419T,0.443400000,0.443400000,0.406300000,0.416300000,21793280.390000001
20230420T,0.416300000,0.421900000,0.395500000,0.400400000,17966345.570000000
20230421T,0.400400000,0.407100000,0.378900000,0.382500000,16280597.390000001
20230422T,0.382500000,0.398800000,0.381200000,0.395700000,9157297.960000001
20230423T,0.395700000,0.395700000,0.379700000,0.388700000,11192765.990000000
20230424T,0.388700000,0.397200000,0.379600000,0.383700000,11631011.119999999
20230425T,0.383700000,0.395200000,0.376100000,0.394600000,9654639.699999999
20230426T,0.394600000,0.417100000,0.377400000,0.401300000,17688506.850000001
20230427T,0.401300000,0.418500000,0.400900000,0.409900000,10037811.000000000
20230428T,0.409900000,0.410800000,0.397100000,0.404400000,5113305.780000000
20230429T,0.404400000,0.407700000,0.399200000,0.402400000,3667446.200000000
20230430T,0.402400000,0.414800000,0.394500000,0.395600000,6438117.600000000
20230501T,0.395600000,0.397900000,0.380300000,0.386800000,8965480.320000000
20230502T,0.386800000,0.394700000,0.381600000,0.391800000,7305352.270000000
20230503T,0.391800000,0.396500000,0.378400000,0.393700000,7307691.990000000
20230504T,0.393700000,0.399100000,0.385000000,0.387200000,6388408.020000000
20230505T,0.387200000,0.397000000,0.382300000,0.394200000,6196103.750000000
20230506T,0.394200000,0.396800000,0.373500000,0.378900000,10468533.490000000
20230507T,0.378900000,0.383300000,0.373800000,0.375900000,6074123.610000000
20230508T,0.375900000,0.379500000,0.353100000,0.365400000,15158353.689999999
20230509T,0.365400000,0.370400000,0.360000000,0.363500000,5974206.290000000
20230510T,0.363500000,0.374300000,0.354600000,0.369300000,15532358.600000000
20230511T,0.369300000,0.369500000,0.348500000,0.359800000,10229566.910000000
20230512T,0.359800000,0.370800000,0.353200000,0.370300000,11506032.350000000
20230513T,0.370300000,0.370900000,0.362100000,0.364500000,12736686.740000000
20230514T,0.364500000,0.372900000,0.362500000,0.370900000,5827076.730000000
20230515T,0.370900000,0.375700000,0.365800000,0.367100000,9938147.859999999
20230516T,0.367100000,0.370400000,0.361300000,0.368300000,7921925.170000000
20230517T,0.368300000,0.380400000,0.364600000,0.375500000,6187473.110000000
20230518T,0.375500000,0.380100000,0.365900000,0.371400000,7493389.590000000
20230519T,0.371400000,0.372900000,0.366000000,0.368100000,5697526.480000000
20230520T,0.368100000,0.368200000,0.363500000,0.366200000,2992992.020000000
20230521T,0.366200000,0.367500000,0.356600000,0.360200000,4459682.830000000
20230522T,0.360200000,0.374100000,0.356300000,0.367900000,6723702.130000000
20230523T,0.367900000,0.375400000,0.365800000,0.370300000,3833563.970000000
20230524T,0.370300000,0.370500000,0.360400000,0.363900000,8476611.300000001
20230525T,0.363900000,0.364700000,0.355000000,0.358100000,8390982.630000001
20230526T,0.358100000,0.366800000,0.353700000,0.362700000,7871213.170000000
20230527T,0.362700000,0.367300000,0.360400000,0.366700000,4369456.260000000
20230528T,0.366700000,0.385000000,0.366100000,0.382700000,6602497.300000000
20230529T,0.382700000,0.386200000,0.375600000,0.378800000,7455238.610000000
20230530T,0.378800000,0.383200000,0.374800000,0.377800000,8083430.900000000
20230531T,0.377800000,0.380800000,0.370200000,0.374400000,8067891.210000000
20230601T,0.374400000,0.375800000,0.360900000,0.364500000,10398764.250000000
20230602T,0.364500000,0.379300000,0.361800000,0.378000000,8329946.350000000
20230603T,0.378000000,0.378200000,0.372800000,0.376000000,4040509.000000000
20230604T,0.376000000,0.381800000,0.374800000,0.377400000,4874116.940000000
20230605T,0.377400000,0.378900000,0.346900000,0.351400000,17761287.359999999
20230606T,0.351400000,0.356900000,0.336600000,0.353000000,12340461.380000001
20230607T,0.353000000,0.353000000,0.317700000,0.322200000,20919527.180000000
20230608T,0.322200000,0.330800000,0.320100000,0.322800000,12867775.880000001
20230609T,0.322800000,0.324000000,0.290100000,0.295000000,30227721.820000000
20230610T,0.295000000,0.295200000,0.218600000,0.274800000,85498144.599999994
20230611T,0.274800000,0.297000000,0.259100000,0.271800000,77007893.730000004
20230612T,0.271800000,0.286500000,0.264800000,0.274800000,38182788.049999997
20230613T,0.274800000,0.289400000,0.268200000,0.275000000,24402033.649999999
20230614T,0.275000000,0.277300000,0.256500000,0.263400000,16625742.529999999
20230615T,0.263400000,0.266000000,0.252500000,0.262000000,20212463.010000002
20230616T,0.262000000,0.267400000,0.253700000,0.263300000,12091716.029999999
20230617T,0.263300000,0.273600000,0.260700000,0.266800000,10819775.210000001
20230618T,0.266800000,0.269000000,0.258700000,0.260900000,8743816.420000000
20230619T,0.260900000,0.263700000,0.257000000,0.263400000,8112718.510000000
20230620T,0.263400000,0.270600000,0.252300000,0.270500000,15540628.320000000
20230621T,0.270500000,0.288900000,0.268700000,0.286200000,23997493.210000001
20230622T,0.286200000,0.304900000,0.285700000,0.289900000,21247008.399999999
20230623T,0.289900000,0.302700000,0.286800000,0.296500000,13407438.770000000
20230624T,0.296500000,0.297500000,0.284400000,0.289600000,12209088.460000001
20230625T,0.289600000,0.305000000,0.288500000,0.292100000,10773382.369999999
20230626T,0.292100000,0.292200000,0.276300000,0.280600000,13411482.970000001
20230627T,0.280600000,0.289700000,0.278600000,0.286600000,12104147.410000000
20230628T,0.286600000,0.286900000,0.260000000,0.266900000,19296570.399999999
20230629T,0.266900000,0.278100000,0.266400000,0.275300000,14431576.580000000
20230630T,0.275300000,0.299500000,0.267300000,0.286900000,34133950.770000003
20230701T,0.286900000,0.293500000,0.281200000,0.292400000,13189905.660000000
20230702T,0.292400000,0.293900000,0.285200000,0.291800000,12478469.170000000
20230703T,0.291800000,0.299300000,0.290300000,0.296600000,13114450.529999999
20230704T,0.296600000,0.301600000,0.289400000,0.292400000,12097548.279999999
20230705T,0.292400000,0.296200000,0.279600000,0.284000000,11983403.500000000
20230706T,0.284000000,0.293600000,0.276200000,0.278500000,12858744.289999999
20230707T,0.278500000,0.285400000,0.276000000,0.284400000,8962459.119999999
20230708T,0.284400000,0.292900000,0.281800000,0.290600000,8643022.029999999
20230709T,0.290600000,0.291800000,0.283200000,0.284400000,6169435.010000000
20230710T,0.284400000,0.292600000,0.278100000,0.287800000,12190235.760000000
20230711T,0.287800000,0.294000000,0.287500000,0.292800000,7330268.490000000
20230712T,0.292800000,0.295200000,0.284900000,0.289100000,6088794.490000000
20230713T,0.289100000,0.367800000,0.285800000,0.357600000,44413397.609999999
20230714T,0.357600000,0.379600000,0.316600000,0.327700000,46416158.030000001
20230715T,0.327700000,0.337500000,0.324100000,0.326100000,9086291.420000000
20230716T,0.326100000,0.327700000,0.312000000,0.314600000,10522549.350000000
20230717T,0.314600000,0.319600000,0.305500000,0.311800000,10584320.550000001
20230718T,0.311800000,0.314000000,0.299600000,0.309400000,10349252.500000000
20230719T,0.309400000,0.326000000,0.307000000,0.322700000,16786069.289999999
20230720T,0.322700000,0.332800000,0.313100000,0.316100000,16648093.900000000
20230721T,0.316100000,0.318300000,0.310400000,0.312900000,7938063.160000000
20230722T,0.312900000,0.314900000,0.306300000,0.310200000,7244638.730000000
