20230315T,4.273600000,4.446400000,3.999000000,4.092800000,348455.940000000
20230316T,4.092800000,4.371600000,4.017300000,4.112500000,246443.050000000
20230317T,4.112500000,4.775400000,4.075000000,4.439400000,324628.140000000
20230318T,4.439400000,4.626500000,4.210000000,4.250400000,341037.220000000
20230319T,4.250400000,4.428000000,4.225000000,4.273500000,218075.830000000
20230320T,4.273500000,4.371600000,4.017900000,4.057000000,301252.480000000
20230321T,4.057000000,4.213800000,3.915500000,4.130000000,265979.610000000
20230322T,4.130000000,4.133400000,3.814000000,3.989200000,557036.230000000
20230323T,3.989200000,4.173900000,3.977700000,4.161200000,342601.910000000
20230324T,4.161200000,4.214600000,3.927800000,4.085900000,276421.790000000
20230325T,4.085900000,4.248900000,3.931600000,4.001700000,248341.630000000
20230326T,4.001700000,4.198000000,3.977300000,4.106000000,180638.450000000
20230327T,4.106000000,4.117800000,3.815900000,3.914300000,296039.640000000
20230328T,3.914300000,4.150000000,3.875300000,4.073500000,321026.640000000
20230329T,4.073500000,4.223500000,4.057300000,4.112600000,227453.190000000
20230330T,4.112600000,4.198000000,3.987800000,4.055200000,213412.500000000
20230331T,4.055200000,4.540000000,4.038300000,4.181000000,185354.810000000
20230401T,4.181000000,4.284000000,4.164500000,4.260800000,169105.050000000
20230402T,4.260800000,4.500000000,4.072100000,4.183300000,294950.650000000
20230403T,4.183300000,4.386600000,4.036900000,4.261500000,408793.000000000
20230404T,4.261500000,4.354500000,4.158600000,4.234700000,258479.410000000
20230405T,4.234700000,4.368100000,4.163200000,4.231300000,219303.080000000
20230406T,4.231300000,4.237500000,4.142200000,4.230900000,151989.900000000
20230407T,4.230900000,4.343200000,4.138600000,4.200000000,206489.740000000
20230408T,4.200000000,4.322000000,4.175800000,4.196000000,129137.920000000
20230409T,4.196000000,4.221300000,4.141800000,4.189900000,89161.120000000
20230410T,4.189900000,4.336300000,4.161600000,4.325900000,117936.620000000
20230411T,4.325900000,4.397900000,4.107700000,4.341700000,193482.730000000
20230412T,4.341700000,4.736400000,4.167600000,4.495000000,644690.190000000
20230413T,4.495000000,4.546400000,4.412000000,4.472500000,291357.620000000
20230414T,4.472500000,4.674000000,4.371400000,4.563800000,336812.280000000
20230415T,4.563800000,4.567400000,4.464300000,4.538300000,151639.190000000
20230416T,4.538300000,4.560800000,4.445400000,4.528100000,118998.900000000
20230417T,4.528100000,4.593900000,4.365900000,4.488500000,225342.510000000
20230418T,4.488500000,4.563800000,4.414700000,4.503500000,213178.450000000
20230419T,4.503500000,4.505400000,4.075000000,4.144800000,309904.300000000
20230420T,4.144800000,4.222500000,4.013000000,4.078500000,256589.300000000
20230421T,4.078500000,4.100500000,3.842000000,3.893400000,248922.140000000
20230422T,3.893400000,3.982200000,3.855100000,3.964000000,105639.590000000
20230423T,3.964000000,4.040900000,3.898300000,3.965700000,187901.320000000
20230424T,3.965700000,4.029500000,3.887800000,3.956600000,178643.370000000
20230425T,3.956600000,4.013600000,3.835900000,4.002000000,263158.280000000
20230426T,4.002000000,4.137800000,3.780500000,3.914700000,311528.570000000
20230427T,3.914700000,4.163000000,3.902500000,4.090200000,243820.420000000
20230428T,4.090200000,4.096300000,3.961700000,4.032600000,142075.280000000
20230429T,4.032600000,4.108000000,4.019600000,4.073500000,107761.830000000
20230430T,4.073500000,4.090500000,3.876200000,3.878400000,168978.040000000
20230501T,3.878400000,3.921700000,3.785500000,3.861400000,192286.080000000
20230502T,3.861400000,3.881500000,3.808700000,3.825600000,138663.380000000
20230503T,3.825600000,3.876600000,3.754300000,3.866900000,129878.140000000
20230504T,3.866900000,3.897700000,3.765900000,3.778300000,112417.990000000
20230505T,3.778300000,3.838700000,3.698000000,3.794200000,131684.200000000
20230506T,3.794200000,3.820700000,3.514000000,3.577100000,155546.980000000
20230507T,3.577100000,3.634500000,3.522400000,3.542800000,130856.230000000
20230508T,3.542800000,3.575100000,3.223400000,3.365000000,440235.230000000
20230509T,3.365000000,3.385200000,3.296900000,3.342400000,110217.390000000
20230510T,3.342400000,3.389500000,3.166400000,3.337800000,297454.690000000
20230511T,3.337800000,3.342500000,3.108900000,3.218300000,255535.670000000
20230512T,3.218300000,3.331200000,3.121300000,3.315900000,301968.540000000
20230513T,3.315900000,3.358300000,3.221700000,3.253000000,127526.190000000
20230514T,3.253000000,3.388400000,3.221900000,3.304800000,110869.920000000
20230515T,3.304800000,3.419600000,3.276800000,3.366400000,201992.750000000
20230516T,3.366400000,3.457800000,3.327900000,3.422600000,189200.520000000
20230517T,3.422600000,3.481800000,3.333900000,3.416600000,141297.410000000
20230518T,3.416600000,3.449000000,3.319300000,3.395100000,150594.980000000
20230519T,3.395100000,3.465600000,3.375000000,3.426000000,85013.010000000
20230520T,3.426000000,3.453300000,3.399800000,3.444700000,54627.090000000
20230521T,3.444700000,3.518200000,3.426500000,3.463900000,112269.550000000
20230522T,3.463900000,3.494600000,3.418900000,3.430900000,111111.980000000
20230523T,3.430900000,3.526000000,3.421900000,3.497800000,131408.690000000
20230524T,3.497800000,3.522400000,3.312200000,3.336100000,212686.510000000
20230525T,3.336100000,3.343100000,3.194000000,3.236400000,102366.910000000
20230526T,3.236400000,3.256800000,3.194000000,3.228100000,229985.290000000
20230527T,3.228100000,3.252200000,3.176500000,3.238300000,105623.780000000
20230528T,3.238300000,3.348000000,3.224600000,3.306000000,184388.610000000
20230529T,3.306000000,3.330900000,3.183300000,3.199800000,142385.010000000
20230530T,3.199800000,3.235600000,3.171800000,3.190000000,203688.560000000
