20230315T,13.574100000,14.183000000,11.954800000,12.240200000,1484707.880000000
20230316T,12.240200000,12.469200000,11.812500000,12.352300000,1073745.660000000
20230317T,12.352300000,13.674200000,12.095700000,13.514600000,1250406.550000000
20230318T,13.514600000,14.223500000,12.640000000,12.784600000,1448726.070000000
20230319T,12.784600000,13.500000000,12.647200000,12.994200000,869584.680000000
20230320T,12.994200000,13.157200000,11.981300000,12.106000000,931443.130000000
20230321T,12.106000000,12.530000000,11.663100000,12.264200000,682782.770000000
20230322T,12.264200000,13.200200000,11.708400000,13.117500000,1089463.400000000
20230323T,13.117500000,13.335200000,12.381000000,13.274700000,991342.040000000
20230324T,13.274700000,13.283600000,12.035100000,12.207600000,1334699.120000000
20230325T,12.207600000,12.264400000,11.426100000,11.599800000,475646.470000000
20230326T,11.599800000,12.030300000,11.408800000,11.858300000,452197.420000000
20230327T,11.858300000,12.040800000,10.836400000,11.127100000,624973.990000000
20230328T,11.127100000,11.333300000,10.819400000,11.248200000,523809.990000000
20230329T,11.248200000,11.790200000,11.220100000,11.629800000,585916.050000000
20230330T,11.629800000,11.840300000,10.847500000,11.157000000,630829.560000000
20230331T,11.157000000,11.455000000,11.050400000,11.383300000,418439.030000000
20230401T,11.383300000,11.526300000,11.053000000,11.270000000,259346.990000000
20230402T,11.270000000,12.568100000,11.147000000,12.159700000,1134175.330000000
20230403T,12.159700000,12.159700000,10.998800000,11.335300000,949090.190000000
20230404T,11.335300000,11.576700000,11.110100000,11.467000000,516396.690000000
20230405T,11.467000000,12.039100000,11.226200000,11.544000000,541243.580000000
20230406T,11.544000000,11.704800000,11.220500000,11.459600000,408604.820000000
20230407T,11.459600000,11.500000000,11.029500000,11.157300000,695358.510000000
20230408T,11.157300000,11.301600000,10.610000000,11.021700000,458878.600000000
20230409T,11.021700000,11.149500000,10.849300000,11.073000000,259764.160000000
20230410T,11.073000000,11.493600000,10.895600000,11.451700000,366696.760000000
20230411T,11.451700000,12.120000000,11.162400000,11.738400000,732949.450000000
20230412T,11.738400000,11.989100000,11.066000000,11.358300000,650344.540000000
20230413T,11.358300000,12.524200000,11.255900000,12.373200000,588862.490000000
20230414T,12.373200000,13.600000000,12.176200000,12.674900000,1126691.390000000
20230415T,12.674900000,12.911900000,12.409100000,12.558800000,387471.370000000
20230416T,12.558800000,12.740900000,12.274200000,12.597500000,341443.230000000
20230417T,12.597500000,12.845600000,12.104700000,12.305600000,435772.680000000
20230418T,12.305600000,12.770400000,12.116100000,12.706100000,468649.380000000
20230419T,12.706100000,13.160000000,11.104100000,11.318700000,610895.160000000
20230420T,11.318700000,11.483700000,10.836900000,11.036700000,419566.550000000
20230421T,11.036700000,11.192700000,9.839700000,10.148200000,611534.210000000
20230422T,10.148200000,10.431800000,9.970300000,10.330900000,400618.380000000
20230423T,10.330900000,10.341600000,9.729700000,10.212400000,428796.940000000
20230424T,10.212400000,10.424600000,9.968700000,10.225700000,339893.980000000
20230425T,10.225700000,10.475000000,9.770000000,10.365500000,339949.090000000
20230426T,10.365500000,10.890000000,9.431900000,10.021200000,744726.230000000
20230427T,10.021200000,10.394400000,9.921900000,10.179900000,412364.200000000
20230428T,10.179900000,10.240000000,9.875000000,10.159400000,175886.820000000
20230429T,10.159400000,10.868500000,10.107000000,10.730700000,420685.460000000
20230430T,10.730700000,10.979300000,10.274000000,10.301700000,308852.720000000
20230501T,10.301700000,10.348600000,9.777400000,9.922300000,457556.940000000
20230502T,9.922300000,10.000000000,9.761700000,9.927500000,222339.560000000
20230503T,9.927500000,10.148200000,9.451400000,10.024900000,486733.120000000
20230504T,10.024900000,10.027900000,9.563300000,9.676800000,197860.180000000
20230505T,9.676800000,9.895100000,9.460100000,9.837600000,191247.110000000
20230506T,9.837600000,9.913000000,9.007000000,9.208700000,320867.770000000
20230507T,9.208700000,9.420200000,9.140400000,9.203000000,168485.200000000
20230508T,9.203000000,9.265000000,8.017300000,8.308100000,578806.970000000
20230509T,8.308100000,8.407200000,8.114600000,8.346000000,201425.050000000
20230510T,8.346000000,8.774400000,8.037600000,8.604000000,475140.940000000
20230511T,8.604000000,8.606700000,7.870000000,8.059400000,367765.310000000
20230512T,8.059400000,8.341500000,7.723400000,8.298000000,504343.250000000
20230513T,8.298000000,8.363300000,8.162200000,8.280100000,153086.400000000
20230514T,8.280100000,8.721300000,8.092200000,8.469600000,235358.140000000
20230515T,8.469600000,9.002700000,8.290900000,8.582300000,542521.290000000
20230516T,8.582300000,8.743400000,8.427900000,8.522200000,344765.420000000
20230517T,8.522200000,8.880000000,8.316900000,8.704700000,296699.140000000
20230518T,8.704700000,8.750000000,8.322900000,8.523300000,252086.660000000
20230519T,8.523300000,8.551600000,8.366400000,8.434000000,182307.010000000
20230520T,8.434000000,8.510300000,8.330700000,8.451400000,68148.350000000
20230521T,8.451400000,8.487100000,8.050100000,8.157300000,132020.440000000
20230522T,8.157300000,8.218300000,7.974900000,8.099000000,148555.410000000
20230523T,8.099000000,8.558500000,8.010800000,8.517600000,162647.570000000
20230524T,8.517600000,8.517600000,7.910000000,8.075100000,280425.220000000
20230525T,8.075100000,8.099900000,7.742800000,7.969900000,262129.690000000
20230526T,7.969900000,8.152400000,7.821500000,8.067700000,187242.760000000
20230527T,8.067700000,8.257500000,8.036100000,8.227300000,91650.650000000
20230528T,8.227300000,8.683800000,8.195600000,8.514300000,202619.250000000
20230529T,8.514300000,8.634200000,8.208700000,8.506200000,360254.700000000
20230530T,8.506200000,8.603700000,8.386500000,8.494200000,272413.730000000
