20230315T,7.889600000,8.148200000,6.417000000,7.209600000,7150.767900000
20230316T,7.209600000,7.778600000,7.072100000,7.620500000,4548.156000000
20230317T,7.620500000,8.069600000,7.422900000,7.967800000,4923.965400000
20230318T,7.967800000,8.228300000,6.815000000,7.022100000,8163.023700000
20230319T,7.022100000,7.850000000,6.841000000,7.096700000,9464.500600000
20230320T,7.096700000,7.238000000,6.256800000,6.331600000,6852.407500000
20230321T,6.331600000,6.937000000,6.039400000,6.696000000,4698.159800000
20230322T,6.696000000,6.768300000,5.702200000,6.098500000,8803.155600000
20230323T,6.098500000,6.722600000,6.001200000,6.450800000,6469.326700000
20230324T,6.450800000,6.500700000,5.760900000,5.952600000,5673.101800000
20230325T,5.952600000,6.102900000,5.678000000,5.852900000,4756.140000000
20230326T,5.852900000,6.226500000,5.783600000,6.072800000,5127.960100000
20230327T,6.072800000,6.115900000,5.375200000,5.584600000,6108.777600000
20230328T,5.584600000,6.167900000,5.437500000,5.962200000,5687.219600000
20230329T,5.962200000,6.299800000,5.882700000,6.186200000,6128.323100000
20230330T,6.186200000,6.311900000,5.693800000,5.907100000,6281.087500000
20230331T,5.907100000,6.148600000,5.726300000,5.942500000,6877.012900000
20230401T,5.942500000,6.249800000,5.796300000,6.130000000,6518.402700000
20230402T,6.130000000,6.321600000,5.722400000,5.875800000,5972.844900000
20230403T,5.875800000,6.001600000,5.407200000,5.887400000,6438.422100000
20230404T,5.887400000,6.153600000,5.762400000,6.017400000,5534.928200000
20230405T,6.017400000,6.334400000,5.840400000,6.267400000,5647.437600000
20230406T,6.267400000,6.340000000,5.959900000,6.039700000,6570.101900000
20230407T,6.039700000,6.078500000,5.639300000,5.753300000,5249.639400000
20230408T,5.753300000,5.917300000,5.596200000,5.680000000,6824.697300000
20230409T,5.680000000,5.806300000,5.577500000,5.744400000,6559.461300000
20230410T,5.744400000,5.939000000,5.612500000,5.884500000,5441.705800000
20230411T,5.884500000,6.141200000,5.819000000,5.963200000,5589.340500000
20230412T,5.963200000,6.058600000,5.657000000,6.015700000,5755.046100000
20230413T,6.015700000,6.708300000,5.936800000,6.509200000,6585.781200000
20230414T,6.509200000,7.198700000,6.496200000,6.944200000,8604.277000000
20230415T,6.944200000,7.200000000,6.759400000,7.092300000,4686.190700000
20230416T,7.092300000,7.673800000,7.087900000,7.374600000,8257.895500000
20230417T,7.374600000,7.648700000,7.013200000,7.057400000,7469.349000000
20230418T,7.057400000,7.458600000,6.851900000,7.238100000,4695.224700000
20230419T,7.238100000,7.285800000,6.081400000,6.369200000,5630.514100000
20230420T,6.369200000,6.796500000,5.947400000,6.057100000,5518.845500000
20230421T,6.057100000,6.162500000,5.318600000,5.492000000,5172.576800000
20230422T,5.492000000,5.727900000,5.362300000,5.709300000,4937.879600000
20230423T,5.709300000,5.709300000,5.187000000,5.490300000,7649.147900000
20230424T,5.490300000,5.647200000,5.315400000,5.558200000,5115.281200000
20230425T,5.558200000,5.748800000,5.321500000,5.716600000,6418.174200000
20230426T,5.716600000,6.058900000,4.860200000,5.604700000,11540.910200000
20230427T,5.604700000,6.453000000,5.552200000,6.209400000,11581.733100000
20230428T,6.209400000,6.430000000,5.985400000,6.368200000,6886.891400000
20230429T,6.368200000,6.539200000,6.230800000,6.384200000,6468.811600000
20230430T,6.384200000,6.623300000,6.121700000,6.168400000,8107.869100000
20230501T,6.168400000,6.240000000,5.500000000,5.670500000,5875.600200000
20230502T,5.670500000,5.765500000,5.554500000,5.693300000,5227.006700000
20230503T,5.693300000,5.822500000,5.408200000,5.761100000,5936.310500000
20230504T,5.761100000,5.797400000,5.542700000,5.609200000,4898.395500000
20230505T,5.609200000,5.958000000,5.609100000,5.857900000,4657.357700000
20230506T,5.857900000,5.948400000,5.412800000,5.487300000,5196.269200000
20230507T,5.487300000,5.734700000,5.428900000,5.620000000,7448.956700000
20230508T,5.620000000,5.802500000,5.106800000,5.241100000,7804.087200000
20230509T,5.241100000,5.365000000,4.855200000,5.043800000,6955.759800000
20230510T,5.043800000,5.789700000,4.889100000,5.672900000,7459.630700000
20230511T,5.672900000,5.747400000,5.184500000,5.694500000,7014.480700000
20230512T,5.694500000,5.943900000,5.454400000,5.811500000,6426.605000000
20230513T,5.811500000,5.832600000,5.495800000,5.546800000,5590.113300000
20230514T,5.546800000,5.776200000,5.487300000,5.585800000,5651.827000000
20230515T,5.585800000,5.778400000,5.406600000,5.479700000,5638.488100000
20230516T,5.479700000,5.592400000,5.368000000,5.565200000,5036.138800000
20230517T,5.565200000,5.754000000,5.400500000,5.597600000,4902.698800000
20230518T,5.597600000,5.681400000,5.169000000,5.414500000,4984.467600000
20230519T,5.414500000,5.420500000,5.087800000,5.271900000,6096.424800000
20230520T,5.271900000,5.311700000,5.187200000,5.280200000,5175.266100000
20230521T,5.280200000,5.291200000,5.070500000,5.128800000,5366.517600000
20230522T,5.128800000,5.240000000,4.993400000,5.141100000,5078.480400000
20230523T,5.141100000,5.288200000,5.099400000,5.190600000,5134.483100000
20230524T,5.190600000,5.190600000,4.862500000,5.060500000,5364.614700000
20230525T,5.060500000,5.215000000,4.887400000,5.130300000,5115.962900000
20230526T,5.130300000,5.256900000,5.069300000,5.194000000,5113.953700000
20230527T,5.194000000,5.249100000,5.129400000,5.204700000,5108.674100000
20230528T,5.204700000,5.602700000,5.157200000,5.586400000,4979.772100000
20230529T,5.586400000,5.616200000,5.346800000,5.404700000,5004.574200000
20230530T,5.404700000,5.550300000,5.370900000,5.472400000,5267.066800000
