timestamp,open,high,low,close,volume
20230723T000000,0.017907,0.018636,0.017587,0.018529,3716836.5
20230724T000000,0.018529,0.018704,0.017,0.017425,3735147.1
20230725T000000,0.017425,0.01775,0.017253,0.017657,2127855.6
20230726T000000,0.017657,0.018389,0.017442,0.018097,3287257.7
20230727T000000,0.018097,0.018383,0.017765,0.018105,837629.5
20230728T000000,0.018105,0.018665,0.017945,0.018386,1871339.1
20230729T000000,0.018386,0.018494,0.018236,0.018368,1082395.9
20230730T000000,0.018368,0.018441,0.017619,0.018027,2059446.0
20230731T000000,0.018027,0.0195,0.018009,0.018346,6754077.6
20230801T000000,0.018346,0.018357,0.017707,0.018238,2670755.7
20230802T000000,0.018238,0.018255,0.017391,0.017552,2095455.2
20230803T000000,0.017552,0.017768,0.016966,0.017019,2709401.6
20230804T000000,0.017019,0.017379,0.016972,0.017231,1511919.2
20230805T000000,0.017231,0.017453,0.017108,0.017398,1583326.5
20230806T000000,0.017398,0.017699,0.017261,0.01733,1074986.1
20230807T000000,0.01733,0.018268,0.017,0.017441,9056232.8
20230808T000000,0.017441,0.017628,0.017142,0.017363,1362292.1
20230809T000000,0.017363,0.017529,0.016756,0.016878,2770455.4
20230810T000000,0.016878,0.016916,0.01656,0.016892,1982373.9
20230811T000000,0.016892,0.017212,0.016881,0.017105,1196962.2
20230812T000000,0.017105,0.017285,0.016992,0.017194,342510.0
20230813T000000,0.017194,0.017285,0.016957,0.017239,591369.6
20230814T000000,0.017239,0.017751,0.017228,0.017307,4111623.4
20230815T000000,0.017307,0.017335,0.014939,0.015947,3159113.5
20230816T000000,0.015947,0.015965,0.015277,0.015523,1108459.1
20230817T000000,0.015523,0.016016,0.012349,0.013815,5482527.6
20230818T000000,0.013815,0.014405,0.013765,0.014342,1754287.2
20230819T000000,0.014342,0.01523,0.014319,0.015214,1120127.9
20230820T000000,0.015214,0.015656,0.014761,0.01505,1515694.4
20230821T000000,0.01505,0.01505,0.013737,0.014165,1726796.5
20230822T000000,0.014165,0.014171,0.013282,0.014026,1317291.5
20230823T000000,0.014026,0.014227,0.013793,0.014068,988878.9
20230824T000000,0.014068,0.014119,0.013328,0.013509,739153.3
20230825T000000,0.013509,0.013793,0.01326,0.013793,668179.3
20230826T000000,0.013793,0.013841,0.013497,0.013667,475743.0
20230827T000000,0.013667,0.013732,0.013507,0.013678,141384.9
20230828T000000,0.013678,0.013714,0.013236,0.013405,1524257.0
20230829T000000,0.013405,0.014513,0.013054,0.014327,4226618.2
20230830T000000,0.014327,0.014359,0.013738,0.013864,1168576.6
20230831T000000,0.013864,0.014259,0.01327,0.013431,1752555.4
20230901T000000,0.013431,0.013533,0.012804,0.012844,1448556.9
20230902T000000,0.012844,0.013073,0.012671,0.012956,3758953.7
20230903T000000,0.012956,0.013,0.0127,0.013,374273.4
20230904T000000,0.013,0.01341,0.012676,0.012781,1260725.3
20230905T000000,0.012781,0.013195,0.012725,0.013192,1515054.8
20230906T000000,0.013192,0.013399,0.012988,0.013384,228667.3
20230907T000000,0.013384,0.013591,0.013261,0.013553,285923.2
20230908T000000,0.013553,0.014492,0.013413,0.014492,947883.3
20230909T000000,0.014492,0.015594,0.014067,0.01427,3182129.8
20230910T000000,0.01427,0.01427,0.013162,0.013552,1011695.3
20230911T000000,0.013552,0.013988,0.013222,0.013459,5151739.9
20230912T000000,0.013459,0.014259,0.013459,0.013595,1626307.5
20230913T000000,0.013595,0.0145,0.013459,0.014046,567149.1
20230914T000000,0.014046,0.015054,0.013969,0.014805,2401024.7
20230915T000000,0.014805,0.015486,0.014668,0.015452,1309550.0
20230916T000000,0.015452,0.016039,0.015452,0.015826,948170.1
20230917T000000,0.015826,0.015826,0.014583,0.01483,630105.1
20230918T000000,0.01483,0.015515,0.014703,0.015087,263161.6
20230919T000000,0.015087,0.016518,0.015002,0.015656,1308752.0
20230920T000000,0.015656,0.015656,0.0146,0.014955,4933376.2
20230921T000000,0.014955,0.016424,0.014539,0.015848,8232006.4
20230922T000000,0.015848,0.016925,0.015382,0.016813,6822159.0
20230923T000000,0.016813,0.016813,0.015309,0.015457,986523.0
20230924T000000,0.015457,0.015457,0.015043,0.015043,863888.9
20230925T000000,0.015043,0.015458,0.01494,0.015393,1582536.2
20230926T000000,0.015393,0.015914,0.015248,0.015914,478954.9
20230927T000000,0.015914,0.015974,0.014957,0.015033,489517.9
20230928T000000,0.015033,0.015239,0.014957,0.01509,429452.4
