20230315T,17.152100000,17.420300000,15.337200000,15.553700000,330407.834000000
20230316T,15.553700000,16.082300000,15.244400000,15.835700000,244969.161000000
20230317T,15.835700000,17.759900000,15.633100000,17.650100000,195845.766000000
20230318T,17.650100000,18.223000000,16.850800000,16.960000000,262845.921000000
20230319T,16.960000000,18.075900000,16.960000000,17.531000000,213453.272000000
20230320T,17.531000000,17.780800000,16.524100000,16.630300000,268656.414000000
20230321T,16.630300000,17.549300000,16.332000000,17.425300000,131348.496000000
20230322T,17.425300000,17.925000000,16.272200000,16.741100000,229168.276000000
20230323T,16.741100000,17.865500000,16.577400000,17.546200000,175849.183000000
20230324T,17.546200000,17.645000000,16.675600000,16.947800000,136515.425000000
20230325T,16.947800000,17.153100000,16.383900000,16.887000000,63801.631000000
20230326T,16.887000000,17.286700000,16.866500000,17.118000000,57115.513000000
20230327T,17.118000000,17.145400000,16.074900000,16.487300000,110246.429000000
20230328T,16.487300000,16.837500000,16.307800000,16.710100000,83489.275000000
20230329T,16.710100000,17.412700000,16.663200000,17.309300000,94472.322000000
20230330T,17.309300000,17.563500000,16.916300000,17.236600000,144234.635000000
20230331T,17.236600000,17.833200000,17.081500000,17.703000000,118845.672000000
20230401T,17.703000000,17.894800000,17.545700000,17.791400000,66992.017000000
20230402T,17.791400000,17.843800000,17.059400000,17.252500000,72714.136000000
20230403T,17.252500000,17.449200000,16.645200000,17.091600000,146896.083000000
20230404T,17.091600000,17.663300000,16.972500000,17.649800000,71070.567000000
20230405T,17.649800000,18.365200000,17.617400000,18.000000000,114808.337000000
20230406T,18.000000000,18.340400000,17.635700000,17.971400000,70383.159000000
20230407T,17.971400000,18.127300000,17.435000000,17.601900000,55948.384000000
20230408T,17.601900000,17.739100000,17.337700000,17.460400000,28567.393000000
20230409T,17.460400000,17.640100000,17.249200000,17.530400000,37399.524000000
20230410T,17.530400000,17.967300000,17.370400000,17.936100000,62173.076000000
20230411T,17.936100000,18.626300000,17.878900000,18.140500000,121586.919000000
20230412T,18.140500000,18.706400000,17.677000000,18.240500000,221535.867000000
20230413T,18.240500000,19.056900000,18.119000000,18.833500000,214333.282000000
20230414T,18.833500000,19.319400000,18.459900000,19.228300000,209595.281000000
20230415T,19.228300000,19.509100000,18.992800000,19.084700000,136162.529000000
20230416T,19.084700000,20.492500000,18.842300000,20.178300000,196295.341000000
20230417T,20.178300000,21.245300000,19.962800000,20.512300000,287227.779000000
20230418T,20.512300000,21.567300000,20.280000000,21.203200000,248962.900000000
20230419T,21.203200000,21.210000000,18.507700000,18.980100000,375815.400000000
20230420T,18.980100000,19.426100000,18.200000000,18.304100000,238019.672000000
20230421T,18.304100000,18.511400000,16.678300000,16.947800000,266314.291000000
20230422T,16.947800000,17.350600000,16.815300000,17.213400000,85317.631000000
20230423T,17.213400000,17.257700000,16.479900000,16.857300000,118815.729000000
20230424T,16.857300000,17.245000000,16.544400000,16.920700000,141414.865000000
20230425T,16.920700000,17.762200000,16.748500000,17.627000000,193816.889000000
20230426T,17.627000000,18.240400000,16.250000000,17.173400000,304473.828000000
20230427T,17.173400000,17.930400000,17.104200000,17.725700000,213305.245000000
20230428T,17.725700000,17.810800000,17.232100000,17.551900000,139941.854000000
20230429T,17.551900000,17.721000000,17.318000000,17.488400000,101150.233000000
20230430T,17.488400000,17.840000000,17.068200000,17.100000000,93835.068000000
20230501T,17.100000000,17.215000000,16.509000000,16.651800000,185767.049000000
20230502T,16.651800000,16.964500000,16.485300000,16.842400000,84376.276000000
20230503T,16.842400000,17.363500000,16.394900000,17.214600000,175582.171000000
20230504T,17.214600000,17.263400000,16.787200000,16.924600000,103291.969000000
20230505T,16.924600000,17.410900000,16.728400000,17.362600000,197652.891000000
20230506T,17.362600000,17.500500000,16.429700000,16.587800000,133165.707000000
20230507T,16.587800000,16.721000000,16.308300000,16.399100000,93892.404000000
20230508T,16.399100000,16.496200000,14.909100000,15.404700000,278379.723000000
20230509T,15.404700000,15.557900000,15.214500000,15.320200000,96011.239000000
20230510T,15.320200000,15.719100000,14.664200000,15.512500000,283410.221000000
20230511T,15.512500000,15.525600000,14.750400000,14.945300000,152218.932000000
20230512T,14.945300000,15.200000000,14.504500000,15.178100000,203210.798000000
20230513T,15.178100000,15.199000000,14.899900000,14.922600000,63796.709000000
20230514T,14.922600000,15.141300000,14.794600000,15.021800000,74953.097000000
20230515T,15.021800000,15.350800000,14.799500000,15.084400000,154966.179000000
20230516T,15.084400000,15.155500000,14.730800000,14.908100000,158894.227000000
20230517T,14.908100000,15.296000000,14.620000000,15.152400000,82954.190000000
20230518T,15.152400000,15.186200000,14.421200000,14.684200000,81309.386000000
20230519T,14.684200000,14.841700000,14.559300000,14.671500000,37445.783000000
20230520T,14.671500000,14.700900000,14.535900000,14.623400000,22165.272000000
20230521T,14.623400000,14.689500000,14.169300000,14.310700000,51731.745000000
20230522T,14.310700000,14.782100000,14.085900000,14.672100000,77982.722000000
20230523T,14.672100000,14.960600000,14.602800000,14.715200000,53996.272000000
20230524T,14.715200000,14.716100000,14.000400000,14.141500000,127815.087000000
20230525T,14.141500000,14.255200000,13.710100000,14.089700000,137659.825000000
20230526T,14.089700000,14.391200000,13.965200000,14.327100000,115244.105000000
20230527T,14.327100000,14.613200000,14.268600000,14.566000000,50261.790000000
20230528T,14.566000000,15.046700000,14.239600000,14.900100000,85450.262000000
20230529T,14.900100000,14.973000000,14.364700000,14.476100000,85838.524000000
20230530T,14.476100000,14.728400000,14.368200000,14.450900000,67595.291000000
